Epoch,Loss,Diversity,Seed,Generated,Seed text,Generated text,Full text
100,0.3061,0.5,20,60,"mer, and wiser and w","e tad the mabbe. you don’t resirg! it’s reaits of regot, he ","mer, and wiser and we tad the mabbe. you don’t resirg! it’s reaits of regot, he "
100,0.3061,0.6,20,60,"mer, and wiser and w",e tad the thinds for despel wim. it was instody process. it’,"mer, and wiser and we tad the thinds for despel wim. it was instody process. it’"
100,0.3061,0.7,20,60,"mer, and wiser and w","ise out for it, and i andwowhing all this roman ssuighto a c","mer, and wiser and wise out for it, and i andwowhing all this roman ssuighto a c"
101,0.3012,0.3,20,60, only i didn’t have ,these worked of your with up. the whole trip inde? withat th, only i didn’t have these worked of your with up. the whole trip inde? withat th
101,0.3012,0.4,20,60, only i didn’t have ,"these would and now: will but i’m liver, you go out and cono"," only i didn’t have these would and now: will but i’m liver, you go out and cono"
101,0.3012,0.5,20,60, only i didn’t have ,they’r do is. you wealleve veart. you fin llosed that of pur, only i didn’t have they’r do is. you wealleve veart. you fin llosed that of pur
101,0.3012,0.6,20,60, only i didn’t have ,they’r going to energy in the habling to teacher. the other , only i didn’t have they’r going to energy in the habling to teacher. the other 
101,0.3012,0.7,20,60, only i didn’t have ,these workdo the lover bill or him bicaline sparain. so hibr, only i didn’t have these workdo the lover bill or him bicaline sparain. so hibr
102,0.3004,0.3,20,60, moral. because that,’s the harmony of the universe. you see the sam. he ais a lo, moral. because that’s the harmony of the universe. you see the sam. he ais a lo
102,0.3004,0.4,20,60, moral. because that,’s the harmony of the universe. you see the sam. he are dive, moral. because that’s the harmony of the universe. you see the sam. he are dive
102,0.3004,0.5,20,60, moral. because that,’s the harmony of the universe. you sat the sperchised. you , moral. because that’s the harmony of the universe. you sat the sperchised. you 
102,0.3004,0.6,20,60, moral. because that,’s the harmony of the universe. you are die a chanice of the, moral. because that’s the harmony of the universe. you are die a chanice of the
102,0.3004,0.7,20,60, moral. because that,"’s the nattirus pusitimi appulethero, itall! everything is t"," moral. because that’s the nattirus pusitimi appulethero, itall! everything is t"
103,0.2997,0.3,20,60,nute i’d get there i,t. theough love you go up and a lovinat and speation. it is ,nute i’d get there it. theough love you go up and a lovinat and speation. it is 
103,0.2997,0.4,20,60,nute i’d get there i,"’d feel you onying any, i couldinn thell where you see. you ","nute i’d get there i’d feel you onying any, i couldinn thell where you see. you "
103,0.2997,0.5,20,60,nute i’d get there i,’d feel… yin atherel chole things you sat: do you sturk at y,nute i’d get there i’d feel… yin atherel chole things you sat: do you sturk at y
103,0.2997,0.6,20,60,nute i’d get there i,"t. theough love you will manging, and then i’m go to blonal ","nute i’d get there it. theough love you will manging, and then i’m go to blonal "
103,0.2997,0.7,20,60,nute i’d get there i,"’d feel… yeah… and i’d look at that, and me an poiceer, and ","nute i’d get there i’d feel… yeah… and i’d look at that, and me an poiceer, and "
104,0.2968,0.3,20,60,ng him with absolute, to the potcert one. because tals into that every sensey wer,ng him with absolute to the potcert one. because tals into that every sensey wer
104,0.2968,0.4,20,60,ng him with absolute, body… has a sate. he has no lost going in the rook sithigg ,ng him with absolute body… has a sate. he has no lost going in the rook sithigg 
104,0.2968,0.5,20,60,ng him with absolute," body… hourdoang, wanging out, doing fart of the aume sham t","ng him with absolute body… hourdoang, wanging out, doing fart of the aume sham t"
104,0.2968,0.6,20,60,ng him with absolute, compassion. he’d sating? i he’s laing it all the energ. you,ng him with absolute compassion. he’d sating? i he’s laing it all the energ. you
104,0.2968,0.7,20,60,ng him with absolute, body… ano: comesicalecn to youall her abarate onching never,ng him with absolute body… ano: comesicalecn to youall her abarate onching never
105,0.2939,0.3,20,60,y (with any meaning)," that is going to is that potterus, a slought, and she is th","y (with any meaning) that is going to is that potterus, a slought, and she is th"
105,0.2939,0.4,20,60,y (with any meaning), that is going to experience through your senses and everyth,y (with any meaning) that is going to experience through your senses and everyth
105,0.2939,0.5,20,60,y (with any meaning), callle ow your owned. when you get surrelle. be and everyth,y (with any meaning) callle ow your owned. when you get surrelle. be and everyth
105,0.2939,0.6,20,60,y (with any meaning), it hers tret ispo. and then: your din… what cones you seeve,y (with any meaning) it hers tret ispo. and then: your din… what cones you seeve
105,0.2939,0.7,20,60,y (with any meaning)," that is go body…” and there’s no lonsobarayes, your can int","y (with any meaning) that is go body…” and there’s no lonsobarayes, your can int"
106,0.2911,0.3,20,60,s not pure enough. w,hat are you loughturing up. fon and the clace to desine godo,s not pure enough. what are you loughturing up. fon and the clace to desine godo
106,0.2911,0.4,20,60,s not pure enough. w,hat awes me is the people who have and can’t des there is no,s not pure enough. what awes me is the people who have and can’t des there is no
106,0.2911,0.5,20,60,s not pure enough. w,e all say. the dserts (look! the way is wo stee. as i god’t ,s not pure enough. we all say. the dserts (look! the way is wo stee. as i god’t 
106,0.2911,0.6,20,60,s not pure enough. w,hat worksial mecclest before at the laght and you libding do,s not pure enough. what worksial mecclest before at the laght and you libding do
106,0.2911,0.7,20,60,s not pure enough. w,e all sechan reparting? and then you get suffer it’s the mun,s not pure enough. we all sechan reparting? and then you get suffer it’s the mun
107,0.2872,0.3,20,60,r i make pots. but w,ho is making the pots? i am not under the illusion that i am,r i make pots. but who is making the pots? i am not under the illusion that i am
107,0.2872,0.4,20,60,r i make pots. but w,ho is mmaninass ir as faith into the void. ther ’s not stire,r i make pots. but who is mmaninass ir as faith into the void. ther ’s not stire
107,0.2872,0.5,20,60,r i make pots. but w,ho is making the pots? i am not under take: you go il ritt. ,r i make pots. but who is making the pots? i am not under take: you go il ritt. 
107,0.2872,0.6,20,60,r i make pots. but w,ho is busing what he heard have even wor do. there are you f,r i make pots. but who is busing what he heard have even wor do. there are you f
107,0.2872,0.7,20,60,r i make pots. but w,ho is brimthist. it’s as it this for to get alough. it ast c,r i make pots. but who is brimthist. it’s as it this for to get alough. it ast c
108,0.2856,0.3,20,60,s honor her and love, her. because if you say “you’re and the deache? wow the wai,s honor her and love her. because if you say “you’re and the deache? wow the wai
108,0.2856,0.4,20,60,s honor her and love," her. because if you say “wow, lady. i know doesn’t uffeed a","s honor her and love her. because if you say “wow, lady. i know doesn’t uffeed a"
108,0.2856,0.5,20,60,s honor her and love, her. because if you say “do’t sare and everywhere i wastrai,s honor her and love her. because if you say “do’t sare and everywhere i wastrai
108,0.2856,0.6,20,60,s honor her and love, here crisss there sensed being and aw there was at all. you,s honor her and love here crisss there sensed being and aw there was at all. you
108,0.2856,0.7,20,60,s honor her and love, as viring is ?nou’t seadinga. don’t of him awoung enough. a,s honor her and love as viring is ?nou’t seadinga. don’t of him awoung enough. a
109,0.2848,0.3,20,60,specially feel paran,oi. it was in the way to do ittrices. yeat all your fanienes,specially feel paranoi. it was in the way to do ittrices. yeat all your fanienes
109,0.2848,0.4,20,60,specially feel paran,oi. you held and nother all. but they wondour you do and the,specially feel paranoi. you held and nother all. but they wondour you do and the
109,0.2848,0.5,20,60,specially feel paran,oid if yo are one of the keepers of the pothouting every bei,specially feel paranoid if yo are one of the keepers of the pothouting every bei
109,0.2848,0.6,20,60,specially feel paran,"oi. i mman? what is looked, i le that my ploce. and when i w","specially feel paranoi. i mman? what is looked, i le that my ploce. and when i w"
109,0.2848,0.7,20,60,specially feel paran,"oi, we close? lith back of where tome? dyon’s s, betwret is,","specially feel paranoi, we close? lith back of where tome? dyon’s s, betwret is,"
110,0.284,0.3,20,60,e takes on your karm,a. what he is attrieded with ysurickness for your own shring,e takes on your karma. what he is attrieded with ysurickness for your own shring
110,0.284,0.4,20,60,e takes on your karm,a. what he is attreide. the messaging is you say: to happeni,e takes on your karma. what he is attreide. the messaging is you say: to happeni
110,0.284,0.5,20,60,e takes on your karm,a. it is dirpina comption. nothing where all han stull wadhi,e takes on your karma. it is dirpina comption. nothing where all han stull wadhi
110,0.284,0.6,20,60,e takes on your karm,"a, it all ally andelvest. and me as up. han in this rumulisi","e takes on your karma, it all ally andelvest. and me as up. han in this rumulisi"
110,0.284,0.7,20,60,e takes on your karm,"a. it’s ne othen pooks, and mach har shearchid: that’s when ","e takes on your karma. it’s ne othen pooks, and mach har shearchid: that’s when "
111,0.2785,0.3,20,60,e of the highest pla,nes onous be ant of thing. and store all the summremery. is ,e of the highest planes onous be ant of thing. and store all the summremery. is 
111,0.2785,0.4,20,60,e of the highest pla,nes one chress and sid about and is always the face whe ere ,e of the highest planes one chress and sid about and is always the face whe ere 
111,0.2785,0.5,20,60,e of the highest pla,"nes onous geate. he’s just loppee, and sope from but here in","e of the highest planes onous geate. he’s just loppee, and sope from but here in"
111,0.2785,0.6,20,60,e of the highest pla,nes and she uptern’t were over you’ll ever to so the wading ,e of the highest planes and she uptern’t were over you’ll ever to so the wading 
111,0.2785,0.7,20,60,e of the highest pla,"ne, and when you are the mant cat un. just becining it. the ","e of the highest plane, and when you are the mant cat un. just becining it. the "
112,0.2769,0.3,20,60,"place, the atman. it",’s as what would stee if you are all that the bidl oney is c,"place, the atman. it’s as what would stee if you are all that the bidl oney is c"
112,0.2769,0.4,20,60,"place, the atman. it",’s as what would stee if you are pownigg. the ont of the lig,"place, the atman. it’s as what would stee if you are pownigg. the ont of the lig"
112,0.2769,0.5,20,60,"place, the atman. it",’s as what we gee there wish do it. what he stands you conll,"place, the atman. it’s as what we gee there wish do it. what he stands you conll"
112,0.2769,0.6,20,60,"place, the atman. it","’s as if the minot only and soming. and a cormpasion, i’m go","place, the atman. it’s as if the minot only and soming. and a cormpasion, i’m go"
112,0.2769,0.7,20,60,"place, the atman. it","’s as what i ess to sho who wad, and no, hands it’s choid, t","place, the atman. it’s as what i ess to sho who wad, and no, hands it’s choid, t"
113,0.2764,0.3,20,60,er darkness. you may, land and he can’t say whore phoces you he ender without and,er darkness. you may land and he can’t say whore phoces you he ender without and
113,0.2764,0.4,20,60,er darkness. you may," land and he can’t satiching on, all, because suminges, sitt","er darkness. you may land and he can’t satiching on, all, because suminges, sitt"
113,0.2764,0.5,20,60,er darkness. you may, lat a rellaksed to the void. you cance mund right hers. tha,er darkness. you may lat a rellaksed to the void. you cance mund right hers. tha
113,0.2764,0.6,20,60,er darkness. you may, lat a relly. some i meretiver. he can havg to haw out right,er darkness. you may lat a relly. some i meretiver. he can havg to haw out right
113,0.2764,0.7,20,60,er darkness. you may, lat may!” the being you’ve it? that when you have cronse oc,er darkness. you may lat may!” the being you’ve it? that when you have cronse oc
114,0.2742,0.3,20,60,cut through the illu,"sion, what else??? what else is there to hole out. not stoug","cut through the illusion, what else??? what else is there to hole out. not stoug"
114,0.2742,0.4,20,60,cut through the illu,"sion, and keath. i get fleare are. the way is the manter god","cut through the illusion, and keath. i get fleare are. the way is the manter god"
114,0.2742,0.5,20,60,cut through the illu,"sion, and he was all and has pust of ego becough into harmon","cut through the illusion, and he was all and has pust of ego becough into harmon"
114,0.2742,0.6,20,60,cut through the illu,"sion, and he is aty can go yon sensed that’s all of? this is","cut through the illusion, and he is aty can go yon sensed that’s all of? this is"
114,0.2742,0.7,20,60,cut through the illu,"sion, and i con’t do a cobtactional nothing to thing that yo","cut through the illusion, and i con’t do a cobtactional nothing to thing that yo"
115,0.2744,0.3,20,60,onverted & become as," little children, ye shall not enter the kingdom of heaven. ","onverted & become as little children, ye shall not enter the kingdom of heaven. "
115,0.2744,0.4,20,60,onverted & become as," little children, ye shall not enter the kingdom of heaven. ","onverted & become as little children, ye shall not enter the kingdom of heaven. "
115,0.2744,0.5,20,60,onverted & become as," little children, on her wadas that surned on i am alless kn","onverted & become as little children, on her wadas that surned on i am alless kn"
115,0.2744,0.6,20,60,onverted & become as," little children, ye shall not enter the kingdom of heaven. ","onverted & become as little children, ye shall not enter the kingdom of heaven. "
115,0.2744,0.7,20,60,onverted & become as," little children, ye shall not enter tho keet of time. and e","onverted & become as little children, ye shall not enter tho keet of time. and e"
116,0.2714,0.3,20,60,in to your spiritual," heart, your hridayam, you wollinged into that thend i’m goi","in to your spiritual heart, your hridayam, you wollinged into that thend i’m goi"
116,0.2714,0.4,20,60,in to your spiritual," learion, “in ous now. hi would resing to smell consecion. a","in to your spiritual learion, “in ous now. hi would resing to smell consecion. a"
116,0.2714,0.5,20,60,in to your spiritual," heart, your hridayam, you will them wake ur any her. they d","in to your spiritual heart, your hridayam, you will them wake ur any her. they d"
116,0.2714,0.6,20,60,in to your spiritual, love. as you truam trfouch you really good come indory a po,in to your spiritual love. as you truam trfouch you really good come indory a po
116,0.2714,0.7,20,60,in to your spiritual, heartal quiethespoch is the way is works. god at that momen,in to your spiritual heartal quiethespoch is the way is works. god at that momen
117,0.2684,0.3,20,60,n order to get to th,e destination? in the process you can tearnel who them way a,n order to get to the destination? in the process you can tearnel who them way a
117,0.2684,0.4,20,60,n order to get to th,e destination? you’re coming but fere deast of that the can ,n order to get to the destination? you’re coming but fere deast of that the can 
117,0.2684,0.5,20,60,n order to get to th,e destination? it was this. comes and smelford and seeviadin,n order to get to the destination? it was this. comes and smelford and seeviadin
117,0.2684,0.6,20,60,n order to get to th,"at toous mave gue  of proteer of hama, whic bady hat crops t","n order to get to that toous mave gue  of proteer of hama, whic bady hat crops t"
117,0.2684,0.7,20,60,n order to get to th,"at took is is inned, this must be saboba, and i am rook! lig","n order to get to that took is is inned, this must be saboba, and i am rook! lig"
118,0.2672,0.3,20,60, each strand… and i ,have colale… to choved be faienem your in anoune the treeme., each strand… and i have colale… to choved be faienem your in anoune the treeme.
118,0.2672,0.4,20,60, each strand… and i ,have it a matter how it oll strag. but i am trate trie porto, each strand… and i have it a matter how it oll strag. but i am trate trie porto
118,0.2672,0.5,20,60, each strand… and i ,have in ereeching we a wan into to keep and the way is the o, each strand… and i have in ereeching we a wan into to keep and the way is the o
118,0.2672,0.6,20,60, each strand… and i ,have here and everything you’ve got to do. in my had’s al li, each strand… and i have here and everything you’ve got to do. in my had’s al li
118,0.2672,0.7,20,60, each strand… and i ,"have it a matter hom butiogy becomivictnswit? was alovibyo, "," each strand… and i have it a matter hom butiogy becomivictnswit? was alovibyo, "
119,0.2669,0.3,20,60,e’s saying… it’s a g,ood comes in the was love on to amboerhing the wrich to mach,e’s saying… it’s a good comes in the was love on to amboerhing the wrich to mach
119,0.2669,0.4,20,60,e’s saying… it’s a g,ood comes in the whole bliss as ramasitifal. inaldhimginatur,e’s saying… it’s a good comes in the whole bliss as ramasitifal. inaldhimginatur
119,0.2669,0.5,20,60,e’s saying… it’s a g,"ood sard. the universe. when a way, i have your own yogu not","e’s saying… it’s a good sard. the universe. when a way, i have your own yogu not"
119,0.2669,0.6,20,60,e’s saying… it’s a g,"ood astral story. arte of dualitemes muf canger more, or som","e’s saying… it’s a good astral story. arte of dualitemes muf canger more, or som"
119,0.2669,0.7,20,60,e’s saying… it’s a g,"ood astral story, and you gave wuth anghim, the neging being","e’s saying… it’s a good astral story, and you gave wuth anghim, the neging being"
120,0.2634,0.3,20,60,"y mind, and i am a s",optichist) what witaresels. that’s the prabe. it’s as iscome,"y mind, and i am a soptichist) what witaresels. that’s the prabe. it’s as iscome"
120,0.2634,0.4,20,60,"y mind, and i am a s",opely says: what i was just i andind artaty smiling ony tres,"y mind, and i am a sopely says: what i was just i andind artaty smiling ony tres"
120,0.2634,0.5,20,60,"y mind, and i am a s",ophisticated aware being. at conscouty… wothat treep whet it,"y mind, and i am a sophisticated aware being. at conscouty… wothat treep whet it"
120,0.2634,0.6,20,60,"y mind, and i am a s",opely sed has not prose that. she in id am it’s the caterple,"y mind, and i am a sopely sed has not prose that. she in id am it’s the caterple"
120,0.2634,0.7,20,60,"y mind, and i am a s",othinch? i may oll who is loughing not? right noth. through ,"y mind, and i am a sothinch? i may oll who is loughing not? right noth. through "
121,0.2632,0.3,20,60,rded history. and yo,"u say: “well, they can’t in the world has extered thosed to ","rded history. and you say: “well, they can’t in the world has extered thosed to "
121,0.2632,0.4,20,60,rded history. and yo,u have become in teach. so it this is in. through that place,rded history. and you have become in teach. so it this is in. through that place
121,0.2632,0.5,20,60,rded history. and yo,u’ve got to die it. be… he’d all atching… i moned happees co,rded history. and you’ve got to die it. be… he’d all atching… i moned happees co
121,0.2632,0.6,20,60,rded history. and yo,"u say: “well, that’s hopl. it that of do and canging yoursel","rded history. and you say: “well, that’s hopl. it that of do and canging yoursel"
121,0.2632,0.7,20,60,rded history. and yo,u have the other going in the do. to moch the guru… that’ve ,rded history. and you have the other going in the do. to moch the guru… that’ve 
122,0.2598,0.3,20,60,blessed is he who kn,"ows this atman. for, though any greaditot. if you live it?” ","blessed is he who knows this atman. for, though any greaditot. if you live it?” "
122,0.2598,0.4,20,60,blessed is he who kn,"ows this atman. for, though any greaditot. if you triss orne","blessed is he who knows this atman. for, though any greaditot. if you triss orne"
122,0.2598,0.5,20,60,blessed is he who kn,"ows this atman. for, though any greaditot. it is care and co","blessed is he who knows this atman. for, though any greaditot. it is care and co"
122,0.2598,0.6,20,60,blessed is he who kn,"ows this atman. for, though any greaditot. if you’ll keep yo","blessed is he who knows this atman. for, though any greaditot. if you’ll keep yo"
122,0.2598,0.7,20,60,blessed is he who kn,ows this at! ever being. ie’s been come one marted accal. it,blessed is he who knows this at! ever being. ie’s been come one marted accal. it
123,0.26,0.3,20,60,omething? is not goi,ng to continue to teach something? is not going to continue ,omething? is not going to continue to teach something? is not going to continue 
123,0.26,0.4,20,60,omething? is not goi,ng to continue to teach something? is a sup it only doen my ,omething? is not going to continue to teach something? is a sup it only doen my 
123,0.26,0.5,20,60,omething? is not goi,"ng to conting ou dankwhit, you digi the treeporality fle may","omething? is not going to conting ou dankwhit, you digi the treeporality fle may"
123,0.26,0.6,20,60,omething? is not goi,"ng to conting a ont on? never wish ne wnond abodyb, smentsel","omething? is not going to conting a ont on? never wish ne wnond abodyb, smentsel"
123,0.26,0.7,20,60,omething? is not goi,ng to pass inte if every teing of shing uld astrands for fre,omething? is not going to pass inte if every teing of shing uld astrands for fre
124,0.2591,0.3,20,60,of other beings less, identified with their veils. as you find the light in you. ,of other beings less identified with their veils. as you find the light in you. 
124,0.2591,0.4,20,60,of other beings less, identified with their veils. as i am wathinging move to the,of other beings less identified with their veils. as i am wathinging move to the
124,0.2591,0.5,20,60,of other beings less, identified with their veils. as i an wordd my trapping doon,of other beings less identified with their veils. as i an wordd my trapping doon
124,0.2591,0.6,20,60,of other beings less, identified with appege becomes aphowh postifilicing in plac,of other beings less identified with appege becomes aphowh postifilicing in plac
124,0.2591,0.7,20,60,of other beings less, identified with their readitahy mecausles on the mura and r,of other beings less identified with their readitahy mecausles on the mura and r
125,0.2563,0.3,20,60,f you could stand ba,ck far enough and wh nathing oh is i attachin). what a stack,f you could stand back far enough and wh nathing oh is i attachin). what a stack
125,0.2563,0.4,20,60,f you could stand ba,"ck far enough and wh can we wnough beyond here, eacher a sep","f you could stand back far enough and wh can we wnough beyond here, eacher a sep"
125,0.2563,0.5,20,60,f you could stand ba,"ck far enough and wh nated deserd, of it’s a sotticulury be ","f you could stand back far enough and wh nated deserd, of it’s a sotticulury be "
125,0.2563,0.6,20,60,f you could stand ba,"ck far enough and maharad! qu’lling man, ragaboity, sibutisc","f you could stand back far enough and maharad! qu’lling man, ragaboity, sibutisc"
125,0.2563,0.7,20,60,f you could stand ba,ck far enough and wh ned an evinally love is jesutness. if i,f you could stand back far enough and wh ned an evinally love is jesutness. if i
126,0.2577,0.3,20,60,e way it boils down—,"i can be, me on the tame. “ffe my mingal more love leat tars","e way it boils down—i can be, me on the tame. “ffe my mingal more love leat tars"
126,0.2577,0.4,20,60,e way it boils down—,i can be as place into from that thes crives. you get to all,e way it boils down—i can be as place into from that thes crives. you get to all
126,0.2577,0.5,20,60,e way it boils down—,"i can be as my mind, you give youreend love trath yourself t","e way it boils down—i can be as my mind, you give youreend love trath yourself t"
126,0.2577,0.6,20,60,e way it boils down—,i cere tith like. we’re back tain to live how that’s going i,e way it boils down—i cere tith like. we’re back tain to live how that’s going i
126,0.2577,0.7,20,60,e way it boils down—,"i can resonate with that pare, all one only well it that peo","e way it boils down—i can resonate with that pare, all one only well it that peo"
127,0.2546,0.3,20,60,. i have saturday mo,rnings man’s hangind dident for itwandionc for this morely w,. i have saturday mornings man’s hangind dident for itwandionc for this morely w
127,0.2546,0.4,20,60,. i have saturday mo,rnings free and saturd. an wording. but if youg gave do your,. i have saturday mornings free and saturd. an wording. but if youg gave do your
127,0.2546,0.5,20,60,. i have saturday mo,"rnes, and life you diesn’t wese vasways . to don’t tho kappe",". i have saturday mornes, and life you diesn’t wese vasways . to don’t tho kappe"
127,0.2546,0.6,20,60,. i have saturday mo,rnings free and say. it’s the matter beforeed? he’s light ma,. i have saturday mornings free and say. it’s the matter beforeed? he’s light ma
127,0.2546,0.7,20,60,. i have saturday mo,rnings precellys but i ar the form to never thish there’s as,. i have saturday mornings precellys but i ar the form to never thish there’s as
128,0.2544,0.3,20,60,kinds of sexual fant,"asies, and i’d the hong to be. jostnetself.” thought, falwer","kinds of sexual fantasies, and i’d the hong to be. jostnetself.” thought, falwer"
128,0.2544,0.4,20,60,kinds of sexual fant,"asies, and i’d think “ir was now it i’s greationty if your o","kinds of sexual fantasies, and i’d think “ir was now it i’s greationty if your o"
128,0.2544,0.5,20,60,kinds of sexual fant,"asies, and i’d think i stoly for energ. what he’s setick dos","kinds of sexual fantasies, and i’d think i stoly for energ. what he’s setick dos"
128,0.2544,0.6,20,60,kinds of sexual fant,"asies, and i’d think i stole guru him not have it all. buty ","kinds of sexual fantasies, and i’d think i stole guru him not have it all. buty "
128,0.2544,0.7,20,60,kinds of sexual fant,asies. and i’d that. wo devery” and there an inberilley been,kinds of sexual fantasies. and i’d that. wo devery” and there an inberilley been
129,0.2507,0.3,20,60,s the response. here,"’s a real light neweeds inter town, remel sturns, the form. ","s the response. here’s a real light neweeds inter town, remel sturns, the form. "
129,0.2507,0.4,20,60,s the response. here,’s a real live? wish as it! i’m going to say. the never wis ,s the response. here’s a real live? wish as it! i’m going to say. the never wis 
129,0.2507,0.5,20,60,s the response. here,’s a real light neweeds is the feeperend the get suceee of m,s the response. here’s a real light neweeds is the feeperend the get suceee of m
129,0.2507,0.6,20,60,s the response. here,’s a real live? wish is it! it’s called liet. it meat who is,s the response. here’s a real live? wish is it! it’s called liet. it meat who is
129,0.2507,0.7,20,60,s the response. here,’s the other getones of your not as fartand it fill: another,s the response. here’s the other getones of your not as fartand it fill: another
130,0.2518,0.3,20,60,must be through logi,cal be outer poraction. suee you stup with higher in inded i,must be through logical be outer poraction. suee you stup with higher in inded i
130,0.2518,0.4,20,60,must be through logi,cal be outer poraction. starts to the way. and i’d think in ,must be through logical be outer poraction. starts to the way. and i’d think in 
130,0.2518,0.5,20,60,must be through logi,"cal deduction, and went to a leving because of the pare that","must be through logical deduction, and went to a leving because of the pare that"
130,0.2518,0.6,20,60,must be through logi,ng in myst cam or this guru. there is othered beepsence the ,must be through loging in myst cam or this guru. there is othered beepsence the 
130,0.2518,0.7,20,60,must be through logi,dy! can’t i mat of that’s way it. you knowwere you calm come,must be through logidy! can’t i mat of that’s way it. you knowwere you calm come
131,0.2508,0.3,20,60," up your ears, sit d","own, center, go in, in, in, in, and hin its like that, sin: "," up your ears, sit down, center, go in, in, in, in, and hin its like that, sin: "
131,0.2508,0.4,20,60," up your ears, sit d","own, center, go in, in, i’d going to sam. because he ses the"," up your ears, sit down, center, go in, in, i’d going to sam. because he ses the"
131,0.2508,0.5,20,60," up your ears, sit d","own, center, go in, in, do. that’s wayes the way i’m a buily"," up your ears, sit down, center, go in, in, do. that’s wayes the way i’m a buily"
131,0.2508,0.6,20,60," up your ears, sit d","own, center, go beingt uppesenes to the thobes in our caured"," up your ears, sit down, center, go beingt uppesenes to the thobes in our caured"
131,0.2508,0.7,20,60," up your ears, sit d","own, center, go in, in, docn will belo to to clover. the rea"," up your ears, sit down, center, go in, in, docn will belo to to clover. the rea"
132,0.2486,0.3,20,60,minister talking. he,"’s othert paradinatow wow! deawhy and yead, i cas lost of th","minister talking. he’s othert paradinatow wow! deawhy and yead, i cas lost of th"
132,0.2486,0.4,20,60,minister talking. he,"’s doing this thing to sad to my mem, and every aid velwsone","minister talking. he’s doing this thing to sad to my mem, and every aid velwsone"
132,0.2486,0.5,20,60,minister talking. he,’s right it alwarened. becomes stimm! you can scept this puy,minister talking. he’s right it alwarened. becomes stimm! you can scept this puy
132,0.2486,0.6,20,60,minister talking. he,"’s allsies, in is my sathi. you are alanedrade you are allui","minister talking. he’s allsies, in is my sathi. you are alanedrade you are allui"
132,0.2486,0.7,20,60,minister talking. he,’s allsienes? you see the same which tsis only beyoull be ou,minister talking. he’s allsienes? you see the same which tsis only beyoull be ou
133,0.2466,0.3,20,60,an astral story. a v,ery groovy astral story… at one level. i know that it’s not ,an astral story. a very groovy astral story… at one level. i know that it’s not 
133,0.2466,0.4,20,60,an astral story. a v,ery groovy astral story… at one lever gay. not the illusion.,an astral story. a very groovy astral story… at one lever gay. not the illusion.
133,0.2466,0.5,20,60,an astral story. a v,ery groovy astral story. and shenture an illition. that’s wh,an astral story. a very groovy astral story. and shenture an illition. that’s wh
133,0.2466,0.6,20,60,an astral story. a v,ery groovy asthirn?? chonlecter bid. “i am hat the he’s rall,an astral story. a very groovy asthirn?? chonlecter bid. “i am hat the he’s rall
133,0.2466,0.7,20,60,an astral story. a v,ery groovy astral story… at one cronsicustice attraithen pos,an astral story. a very groovy astral story… at one cronsicustice attraithen pos
134,0.2474,0.3,20,60,ey into consciousnes,s that they would see in hippensirdent his oneopars in under,ey into consciousness that they would see in hippensirdent his oneopars in under
134,0.2474,0.4,20,60,ey into consciousnes,s is all about… this is om(home). it’s going om. this is the,ey into consciousness is all about… this is om(home). it’s going om. this is the
134,0.2474,0.5,20,60,ey into consciousnes,"s is all about… this is om(low, and you be… it’s called doin","ey into consciousness is all about… this is om(low, and you be… it’s called doin"
134,0.2474,0.6,20,60,ey into consciousnes,s is all about… this is pure id!! it’s colping outsouthish g,ey into consciousness is all about… this is pure id!! it’s colping outsouthish g
134,0.2474,0.7,20,60,ey into consciousnes,"s be as itatycau’t paste. i histor oot, and he was a grie lo","ey into consciousness be as itatycau’t paste. i histor oot, and he was a grie lo"
135,0.2447,0.3,20,60,e in our costumes… (,i wasn’t wook apperian lood hish. the was a samel going ways,e in our costumes… (i wasn’t wook apperian lood hish. the was a samel going ways
135,0.2447,0.4,20,60,e in our costumes… (,"i mose a wand in the light eespen, there’s somebfooting what","e in our costumes… (i mose a wand in the light eespen, there’s somebfooting what"
135,0.2447,0.5,20,60,e in our costumes… (,i’m a good child. the is behanswher it does it there are des,e in our costumes… (i’m a good child. the is behanswher it does it there are des
135,0.2447,0.6,20,60,e in our costumes… (,i do no beatty tem sure his love of bord. that’s reathing in,e in our costumes… (i do no beatty tem sure his love of bord. that’s reathing in
135,0.2447,0.7,20,60,e in our costumes… (,"i’m a goid ttond surfel, youares ittelo.” that’s the any. if","e in our costumes… (i’m a goid ttond surfel, youares ittelo.” that’s the any. if"
136,0.2449,0.3,20,60,ch—she will always h,ave a new thing to teach—she will no going yo are as honowin,ch—she will always have a new thing to teach—she will no going yo are as honowin
136,0.2449,0.4,20,60,ch—she will always h,"ave a nem my blewrovem and that my can lect of the stmeit, b","ch—she will always have a nem my blewrovem and that my can lect of the stmeit, b"
136,0.2449,0.5,20,60,ch—she will always h,ave a new thing to teach—strat. so a bundyal to go sate able,ch—she will always have a new thing to teach—strat. so a bundyal to go sate able
136,0.2449,0.6,20,60,ch—she will always h,"ave a nem muriness. and beciee when dieg, everybe, but there","ch—she will always have a nem muriness. and beciee when dieg, everybe, but there"
136,0.2449,0.7,20,60,ch—she will always h,ave a new thing to teach—always. just not this effrcties wit,ch—she will always have a new thing to teach—always. just not this effrcties wit
