Epoch,Loss,Diversity,Seed,Generated,Seed text,Generated text,Full text
102,0.3527,0.4,20,60,just go beyond it al,l. but when you want to do is: they’re fall about enough and,just go beyond it all. but when you want to do is: they’re fall about enough and
102,0.3527,0.5,20,60,just go beyond it al,"l. but when you want to teach: the whole light, because it’s","just go beyond it all. but when you want to teach: the whole light, because it’s"
102,0.3527,0.6,20,60,just go beyond it al,l. but blyberains.” they’re sit and. that’s the riths. if yo,just go beyond it all. but blyberains.” they’re sit and. that’s the riths. if yo
102,0.3527,0.7,20,60,just go beyond it al,l. but we’ve got to do yearies around the funny thing: the t,just go beyond it all. but we’ve got to do yearies around the funny thing: the t
103,0.3546,0.3,20,60, it’s called life. y,"ou see the grest to the place. well, i can i amcothought and"," it’s called life. you see the grest to the place. well, i can i amcothought and"
103,0.3546,0.4,20,60, it’s called life. y,ou sides are eglekepter-ness. we’re talking about of youring, it’s called life. you sides are eglekepter-ness. we’re talking about of youring
103,0.3546,0.5,20,60, it’s called life. y,ou sidel thare about. and when i spent is the doesn’t meanin, it’s called life. you sidel thare about. and when i spent is the doesn’t meanin
103,0.3546,0.6,20,60, it’s called life. y,ou see the other you can mecton in one things you comes from, it’s called life. you see the other you can mecton in one things you comes from
103,0.3546,0.7,20,60, it’s called life. y,ou see the guru fast as little stuff you experiences they ha, it’s called life. you see the guru fast as little stuff you experiences they ha
104,0.345,0.3,20,60,at has an intuitive ,validi—s? ’s as is doing not the physical plane is obviously,at has an intuitive validi—s? ’s as is doing not the physical plane is obviously
104,0.345,0.4,20,60,at has an intuitive ,lever days so i’d be inlused but understand esseny in to be ,at has an intuitive lever days so i’d be inlused but understand esseny in to be 
104,0.345,0.5,20,60,at has an intuitive ,validi! so can heaughtaility out with one place where you se,at has an intuitive validi! so can heaughtaility out with one place where you se
104,0.345,0.6,20,60,at has an intuitive ,letuating up their things are god there’s like the fact to g,at has an intuitive letuating up their things are god there’s like the fact to g
104,0.345,0.7,20,60,at has an intuitive ,validitating uniea opctay) of where they had this i speaking,at has an intuitive validitating uniea opctay) of where they had this i speaking
105,0.3455,0.3,20,60,! and you finally un,derstand. it’s a fart one.. the buddhists the faith there is,! and you finally understand. it’s a fart one.. the buddhists the faith there is
105,0.3455,0.4,20,60,! and you finally un,derstand. it’s a have feel living on was really hear ressage,! and you finally understand. it’s a have feel living on was really hear ressage
105,0.3455,0.5,20,60,! and you finally un,derstand. it’s a fart of it. and: so knows anothers at that ,! and you finally understand. it’s a fart of it. and: so knows anothers at that 
105,0.3455,0.6,20,60,! and you finally un,derstand. it’s a fally dance and there was not seen to happe,! and you finally understand. it’s a fally dance and there was not seen to happe
105,0.3455,0.7,20,60,! and you finally un,"derstand. it’s a have pure. the moral, you can caterplesing ","! and you finally understand. it’s a have pure. the moral, you can caterplesing "
106,0.349,0.3,20,60, the holy books of i,"ndia, says: the atman or visiol. through the here, so you i "," the holy books of india, says: the atman or visiol. through the here, so you i "
106,0.349,0.4,20,60, the holy books of i,"ndia, says: the atman or divine mother. it’s here. it mest c"," the holy books of india, says: the atman or divine mother. it’s here. it mest c"
106,0.349,0.5,20,60, the holy books of i,"ndia, says: the turke and shiat you are the potter to behill"," the holy books of india, says: the turke and shiat you are the potter to behill"
106,0.349,0.6,20,60, the holy books of i,nner going. he’s one of the guru. and he is finar guru. i am, the holy books of inner going. he’s one of the guru. and he is finar guru. i am
106,0.349,0.7,20,60, the holy books of i,"ndia, sand-naturating other jun every thing to streed, but l"," the holy books of india, sand-naturating other jun every thing to streed, but l"
107,0.3431,0.3,20,60, up to a mountain an,"d live in a cave, there is a hands in the pace of any concer"," up to a mountain and live in a cave, there is a hands in the pace of any concer"
107,0.3431,0.4,20,60, up to a mountain an,d live in a cave. it means that you reabness. because that i, up to a mountain and live in a cave. it means that you reabness. because that i
107,0.3431,0.5,20,60, up to a mountain an,"d live in a cave, there is no high, warts with we’re that ma"," up to a mountain and live in a cave, there is no high, warts with we’re that ma"
107,0.3431,0.6,20,60, up to a mountain an,d living away for the dance matter-ness. it doess into them , up to a mountain and living away for the dance matter-ness. it doess into them 
107,0.3431,0.7,20,60, up to a mountain an,"d live in a cave, there is no higher with the world of vieic"," up to a mountain and live in a cave, there is no higher with the world of vieic"
108,0.3389,0.3,20,60,nt things to do toda,list if what you become mup. or it’s out of this paradox? th,nt things to do todalist if what you become mup. or it’s out of this paradox? th
108,0.3389,0.4,20,60,nt things to do toda,y. all right back and love? if it is not because of somethin,nt things to do today. all right back and love? if it is not because of somethin
108,0.3389,0.5,20,60,nt things to do toda,list it was busk bogky as like your say laked from your sens,nt things to do todalist it was busk bogky as like your say laked from your sens
108,0.3389,0.6,20,60,nt things to do toda,list it was. our body in ourselveilats to could say a commun,nt things to do todalist it was. our body in ourselveilats to could say a commun
108,0.3389,0.7,20,60,nt things to do toda,lists of the universe. and the more you) you be one! it’s wa,nt things to do todalists of the universe. and the more you) you be one! it’s wa
109,0.3404,0.3,20,60,es which attract you,—some qualities repel you—some qualities repel you—some qual,es which attract you—some qualities repel you—some qualities repel you—some qual
109,0.3404,0.4,20,60,es which attract you,—some qualities redvies. something. at am. some begun that y,es which attract you—some qualities redvies. something. at am. some begun that y
109,0.3404,0.5,20,60,es which attract you,"—some qualities reuningy passing to elrity, a place in your ","es which attract you—some qualities reuningy passing to elrity, a place in your "
109,0.3404,0.6,20,60,es which attract you,—some qualities repel you—some qualities rejunn” and the who,es which attract you—some qualities repel you—some qualities rejunn” and the who
109,0.3404,0.7,20,60,es which attract you,"—some qualities requires to that you pure like the strip, an","es which attract you—some qualities requires to that you pure like the strip, an"
110,0.3356,0.3,20,60,smiling at you like ,he’s the other manipuralics. either. you get. he would have ,smiling at you like he’s the other manipuralics. either. you get. he would have 
110,0.3356,0.4,20,60,smiling at you like ,he’s the other many being. but i’m christ. experienced thoug,smiling at you like he’s the other many being. but i’m christ. experienced thoug
110,0.3356,0.5,20,60,smiling at you like ,he’s the other manipurating of me: i am deterthing to hear? ,smiling at you like he’s the other manipurating of me: i am deterthing to hear? 
110,0.3356,0.6,20,60,smiling at you like ,"he’s the sha-me everything in litseven, the chicken somethin","smiling at you like he’s the sha-me everything in litseven, the chicken somethin"
110,0.3356,0.7,20,60,smiling at you like ,that’s love. that’s already is and become that cameltely. th,smiling at you like that’s love. that’s already is and become that cameltely. th
111,0.3406,0.3,20,60,k. it gave me all th,e foratwed and sheechan. it’s here in insteatered form in th,k. it gave me all the foratwed and sheechan. it’s here in insteatered form in th
111,0.3406,0.4,20,60,k. it gave me all th,e foratwed and start an unfolding in one when i in what medi,k. it gave me all the foratwed and start an unfolding in one when i in what medi
111,0.3406,0.5,20,60,k. it gave me all th,e low watch itself. gove a place to do with yourself. you ju,k. it gave me all the low watch itself. gove a place to do with yourself. you ju
111,0.3406,0.6,20,60,k. it gave me all th,e comaling. we’re finished with there body’s thing. hi’d lan,k. it gave me all the comaling. we’re finished with there body’s thing. hi’d lan
111,0.3406,0.7,20,60,k. it gave me all th,e foratweds of the forming! and you know that one… comes are,k. it gave me all the foratweds of the forming! and you know that one… comes are
112,0.3362,0.3,20,60,hat nothing you can ,"experience the way as what appead something you go, his thou","hat nothing you can experience the way as what appead something you go, his thou"
112,0.3362,0.4,20,60,hat nothing you can ,"experience the way as what appead something you go, his thou","hat nothing you can experience the way as what appead something you go, his thou"
112,0.3362,0.5,20,60,hat nothing you can ,"experience the castire. bry mattery is the work. purity, or ","hat nothing you can experience the castire. bry mattery is the work. purity, or "
112,0.3362,0.6,20,60,hat nothing you can ,experience the kirmand and my head and you end the cook or y,hat nothing you can experience the kirmand and my head and you end the cook or y
112,0.3362,0.7,20,60,hat nothing you can ,"experience the whole problem! and looked, or place is all th","hat nothing you can experience the whole problem! and looked, or place is all th"
113,0.3356,0.3,20,60,"drama is drama, is d",ramaadum about sees are you don’t see that i could finish th,"drama is drama, is dramaadum about sees are you don’t see that i could finish th"
113,0.3356,0.4,20,60,"drama is drama, is d",ramaa is drama. desire. if staying a trip. you’re my have on,"drama is drama, is dramaa is drama. desire. if staying a trip. you’re my have on"
113,0.3356,0.5,20,60,"drama is drama, is d",ramaadum about sees are you’re mouth of the fless. if there ,"drama is drama, is dramaadum about sees are you’re mouth of the fless. if there "
113,0.3356,0.6,20,60,"drama is drama, is d",rama suddaad.” you are the way to do and this just us become,"drama is drama, is drama suddaad.” you are the way to do and this just us become"
113,0.3356,0.7,20,60,"drama is drama, is d",ramaad with the extruceds back and the street? and you’re st,"drama is drama, is dramaad with the extruceds back and the street? and you’re st"
114,0.3292,0.3,20,60,uous. i needed to se,e here. you seeut you go for me. there is the rite or sita l,uous. i needed to see here. you seeut you go for me. there is the rite or sita l
114,0.3292,0.4,20,60,uous. i needed to se,e him in the fater of it. anytha buddha. you can’t get your ,uous. i needed to see him in the fater of it. anytha buddha. you can’t get your 
114,0.3292,0.5,20,60,uous. i needed to se,e hippocts are eiths anowher inly liy to do todrway. it’s th,uous. i needed to see hippocts are eiths anowher inly liy to do todrway. it’s th
114,0.3292,0.6,20,60,uous. i needed to se,e him in the fater of ego you go back. breatbresed yes. beca,uous. i needed to see him in the fater of ego you go back. breatbresed yes. beca
114,0.3292,0.7,20,60,uous. i needed to se,"e here. you mean i was a gure downal sude and not, if the wa","uous. i needed to see here. you mean i was a gure downal sude and not, if the wa"
115,0.3283,0.3,20,60,ip that’s going to l,ast? maybe tha not going to be everything you extrical paran,ip that’s going to last? maybe tha not going to be everything you extrical paran
115,0.3283,0.4,20,60,ip that’s going to l,ast? maybe that away for the traps or the store. and you can,ip that’s going to last? maybe that away for the traps or the store. and you can
115,0.3283,0.5,20,60,ip that’s going to l,ast to me: where   but what was just the world of fulficmbe ,ip that’s going to last to me: where   but what was just the world of fulficmbe 
115,0.3283,0.6,20,60,ip that’s going to l,eftenty. we’re all part oh rust you want to go beyond that u,ip that’s going to leftenty. we’re all part oh rust you want to go beyond that u
115,0.3283,0.7,20,60,ip that’s going to l,ast? maybe tha not going to be eternally and everything you’,ip that’s going to last? maybe tha not going to be eternally and everything you’
116,0.3313,0.3,20,60,"good enough, man, it",’s not good enceffina tring him… i’m going to go before: you,"good enough, man, it’s not good enceffina tring him… i’m going to go before: you"
116,0.3313,0.4,20,60,"good enough, man, it","’s not good for at a teichully we want to him, once of power","good enough, man, it’s not good for at a teichully we want to him, once of power"
116,0.3313,0.5,20,60,"good enough, man, it",’s not good of the universe be. right her been placenw enoug,"good enough, man, it’s not good of the universe be. right her been placenw enoug"
116,0.3313,0.6,20,60,"good enough, man, it",’s not good concerned unta being in every things to do. you ,"good enough, man, it’s not good concerned unta being in every things to do. you "
116,0.3313,0.7,20,60,"good enough, man, it",’s not good copes much reabwy think in. through your senses ,"good enough, man, it’s not good copes much reabwy think in. through your senses "
117,0.327,0.3,20,60,rse beauty. become i,t. the potter becomes but you know how nothidg… you don’t ne,rse beauty. become it. the potter becomes but you know how nothidg… you don’t ne
117,0.327,0.4,20,60,rse beauty. become i,t. the potter becomes his posity. it’s all the energenart of,rse beauty. become it. the potter becomes his posity. it’s all the energenart of
117,0.327,0.5,20,60,rse beauty. become i,t. the potter the ego on the best comes but going becaure. t,rse beauty. become it. the potter the ego on the best comes but going becaure. t
117,0.327,0.6,20,60,rse beauty. become i,t. the potter becomes his potter. desire is always had a met,rse beauty. become it. the potter becomes his potter. desire is always had a met
117,0.327,0.7,20,60,rse beauty. become i,t. the guru. he had ever at all “ports is not enough. what a,rse beauty. become it. the guru. he had ever at all “ports is not enough. what a
118,0.3233,0.3,20,60,mean: i wish i could, have time to groove was the causal plane. sel”s in your com,mean: i wish i could have time to groove was the causal plane. sel”s in your com
118,0.3233,0.4,20,60,mean: i wish i could, have time to great i was in one and you are moding out to b,mean: i wish i could have time to great i was in one and you are moding out to b
118,0.3233,0.5,20,60,mean: i wish i could, have time to great you go to the experience conced. we’re j,mean: i wish i could have time to great you go to the experience conced. we’re j
118,0.3233,0.6,20,60,mean: i wish i could, have time only as volunteer in the esside you around him an,mean: i wish i could have time only as volunteer in the esside you around him an
118,0.3233,0.7,20,60,mean: i wish i could,n’t put that can he love the way in theicrend and delice get,mean: i wish i couldn’t put that can he love the way in theicrend and delice get
119,0.3285,0.3,20,60,e divine mother merg,"es into herselly where a little words, it’s very and right h","e divine mother merges into herselly where a little words, it’s very and right h"
119,0.3285,0.4,20,60,e divine mother merg,es into herselly where . there is a persoa on the fact that ,e divine mother merges into herselly where . there is a persoa on the fact that 
119,0.3285,0.5,20,60,e divine mother merg,"es into herselly hell, you go for and it’s all this place. h","e divine mother merges into herselly hell, you go for and it’s all this place. h"
119,0.3285,0.6,20,60,e divine mother merg,es into herselly whether there’s no exquision each he hand h,e divine mother merges into herselly whether there’s no exquision each he hand h
119,0.3285,0.7,20,60,e divine mother merg,es into herselly thing their nex”ince. and i’d really defire,e divine mother merges into herselly thing their nex”ince. and i’d really defire
120,0.324,0.3,20,60,n is looking for his, housekey under the street suffering. they still have tasked,n is looking for his housekey under the street suffering. they still have tasked
120,0.324,0.4,20,60,n is looking for his, houses. he would be suck to be don’t the loby he would be s,n is looking for his houses. he would be suck to be don’t the loby he would be s
120,0.324,0.5,20,60,n is looking for his, housekey from a teacher desire. there’s no year wood hear. ,n is looking for his housekey from a teacher desire. there’s no year wood hear. 
120,0.324,0.6,20,60,n is looking for his, housekey under the right. and then you go back and you’re f,n is looking for his housekey under the right. and then you go back and you’re f
120,0.324,0.7,20,60,n is looking for his, housekey from abso good-dyden. the only there is: an form o,n is looking for his housekey from abso good-dyden. the only there is: an form o
121,0.3248,0.3,20,60,vibrations that hand," is concernnes, so i’d going to pate the world of it all. be","vibrations that hand is concernnes, so i’d going to pate the world of it all. be"
121,0.3248,0.4,20,60,vibrations that hand, is reaching of me. some message sees beyond only when you g,vibrations that hand is reaching of me. some message sees beyond only when you g
121,0.3248,0.5,20,60,vibrations that hand, is concerns of the guru is a mantuce of again alo and i not,vibrations that hand is concerns of the guru is a mantuce of again alo and i not
121,0.3248,0.6,20,60,vibrations that hand, is concernness inside if enough. he’s a light in a causalin,vibrations that hand is concernness inside if enough. he’s a light in a causalin
121,0.3248,0.7,20,60,vibrations that hand, is a full fear mo. and when you read in one femining the fr,vibrations that hand is a full fear mo. and when you read in one femining the fr
122,0.3196,0.3,20,60,e it. at last i had ,"to conerved mensed further, you could comness, and that is j","e it. at last i had to conerved mensed further, you could comness, and that is j"
122,0.3196,0.4,20,60,e it. at last i had ,"to coner. nobody says, you can come becuon. you are the othe","e it. at last i had to coner. nobody says, you can come becuon. you are the othe"
122,0.3196,0.5,20,60,e it. at last i had ,"to conerved mensed further, you could comness, and that noth","e it. at last i had to conerved mensed further, you could comness, and that noth"
122,0.3196,0.6,20,60,e it. at last i had ,to find your rints is reaching a butterfly insta goely at al,e it. at last i had to find your rints is reaching a butterfly insta goely at al
122,0.3196,0.7,20,60,e it. at last i had ,"to conely through your corrupt he does, god in, you place un","e it. at last i had to conely through your corrupt he does, god in, you place un"
123,0.3194,0.3,20,60,say yes and he’d say,": “you’re very good. you can go back into outergy yet, but i","say yes and he’d say: “you’re very good. you can go back into outergy yet, but i"
123,0.3194,0.4,20,60,say yes and he’d say,": “well, walk and all the energent, wost in that place there","say yes and he’d say: “well, walk and all the energent, wost in that place there"
123,0.3194,0.5,20,60,say yes and he’d say,": “well, walk and all the energent to see the here and now. ","say yes and he’d say: “well, walk and all the energent to see the here and now. "
123,0.3194,0.6,20,60,say yes and he’d say,": “well, walk and all the energen whore of comes in a temple","say yes and he’d say: “well, walk and all the energen whore of comes in a temple"
123,0.3194,0.7,20,60,say yes and he’d say,": “well, walk and lass love to yourself what you want to get","say yes and he’d say: “well, walk and lass love to yourself what you want to get"
124,0.3188,0.3,20,60,r maybe an hour. and, it is god. i still needs the only way is love. he al is des,r maybe an hour. and it is god. i still needs the only way is love. he al is des
124,0.3188,0.4,20,60,r maybe an hour. and," it is god. i know horaty journ thought you are not, away wo","r maybe an hour. and it is god. i know horaty journ thought you are not, away wo"
124,0.3188,0.5,20,60,r maybe an hour. and, it is god. i still dreachieg st. there is mading with the u,r maybe an hour. and it is god. i still dreachieg st. there is mading with the u
124,0.3188,0.6,20,60,r maybe an hour. and, it is going from another thing. wow! look at the min? and h,r maybe an hour. and it is going from another thing. wow! look at the min? and h
124,0.3188,0.7,20,60,r maybe an hour. and," it all durk and ster. it’s making but you watch the story, ","r maybe an hour. and it all durk and ster. it’s making but you watch the story, "
125,0.3178,0.3,20,60,"e, laughing and bein",g here and high from where you relate to is. it’s going a se,"e, laughing and being here and high from where you relate to is. it’s going a se"
125,0.3178,0.4,20,60,"e, laughing and bein",g the interrecenally at his handin powers to see that only w,"e, laughing and being the interrecenally at his handin powers to see that only w"
125,0.3178,0.5,20,60,"e, laughing and bein",g here and hi’d lauth a hollow that calming to experiencer. ,"e, laughing and being here and hi’d lauth a hollow that calming to experiencer. "
125,0.3178,0.6,20,60,"e, laughing and bein","g the way, and one was alrjuss sitting for the body you can ","e, laughing and being the way, and one was alrjuss sitting for the body you can "
125,0.3178,0.7,20,60,"e, laughing and bein",g with pays are you see that everything is here. i was readi,"e, laughing and being with pays are you see that everything is here. i was readi"
126,0.3185,0.3,20,60, the despair and thr,ough total suffer you say: “yeah looking around.” how mind t, the despair and through total suffer you say: “yeah looking around.” how mind t
126,0.3185,0.4,20,60, the despair and thr,ough to talks about here. it is the physical place to sarugh, the despair and through to talks about here. it is the physical place to sarugh
126,0.3185,0.5,20,60, the despair and thr,ough total fact the dest eny the hormorms out can’ve it reas, the despair and through total fact the dest eny the hormorms out can’ve it reas
126,0.3185,0.6,20,60, the despair and thr,ough total suffer you say: “yeah looking or at acciones off , the despair and through total suffer you say: “yeah looking or at acciones off 
126,0.3185,0.7,20,60, the despair and thr,ough total fact there and you can’t not on the unieath that , the despair and through total fact there and you can’t not on the unieath that 
127,0.311,0.3,20,60,he wheel of birth an,d death. so would stoplone inside. there’s no one of our he ,he wheel of birth and death. so would stoplone inside. there’s no one of our he 
127,0.311,0.4,20,60,he wheel of birth an,d death. so dig all the place of pure by child reality. if w,he wheel of birth and death. so dig all the place of pure by child reality. if w
127,0.311,0.5,20,60,he wheel of birth an,d death. so would see the to bea from it. speaking on the be,he wheel of birth and death. so would see the to bea from it. speaking on the be
127,0.311,0.6,20,60,he wheel of birth an,d we’re all devotes that’s good chiffer. the great place whe,he wheel of birth and we’re all devotes that’s good chiffer. the great place whe
127,0.311,0.7,20,60,he wheel of birth an,"d death. sees, i’s feel lakstaber. i sayw: as you rememgrabl","he wheel of birth and death. sees, i’s feel lakstaber. i sayw: as you rememgrabl"
128,0.3114,0.3,20,60,"t this moment, as an",y little opens of the oral trip. a deaths. your thing to see,"t this moment, as any little opens of the oral trip. a deaths. your thing to see"
128,0.3114,0.4,20,60,"t this moment, as an",y little opens of the oral trip. a deathors being at that cr,"t this moment, as any little opens of the oral trip. a deathors being at that cr"
128,0.3114,0.5,20,60,"t this moment, as an","y liter, you’re point go you can hear that create. as so ben","t this moment, as any liter, you’re point go you can hear that create. as so ben"
128,0.3114,0.6,20,60,"t this moment, as an","y lothing my shend the guru is here and now he can land, you","t this moment, as any lothing my shend the guru is here and now he can land, you"
128,0.3114,0.7,20,60,"t this moment, as an","y looh heard you don’t want elling dying. well, all over up ","t this moment, as any looh heard you don’t want elling dying. well, all over up "
129,0.3146,0.3,20,60, it the element of u,nfulfillment: call it sufferingide the physical beath of suf, it the element of unfulfillment: call it sufferingide the physical beath of suf
129,0.3146,0.4,20,60, it the element of u,"nfulfillment: call it start all, ick it anyone far but you a"," it the element of unfulfillment: call it start all, ick it anyone far but you a"
129,0.3146,0.5,20,60, it the element of u,nfulfillment: came that looking. that’s a socent! for the na, it the element of unfulfillment: came that looking. that’s a socent! for the na
129,0.3146,0.6,20,60, it the element of u,nfulfillment: call it start all? and then the vistories hard, it the element of unfulfillment: call it start all? and then the vistories hard
129,0.3146,0.7,20,60, it the element of u,nfulfillment: call it start alling not get in to the sorry w, it the element of unfulfillment: call it start alling not get in to the sorry w
130,0.3107,0.3,20,60, lama govinda while ,i’m in india.” and the night in which in itcing learnurs tha, lama govinda while i’m in india.” and the night in which in itcing learnurs tha
130,0.3107,0.4,20,60, lama govinda while ,i’m in pea? und a lover with the doing atta thit you can lig, lama govinda while i’m in pea? und a lover with the doing atta thit you can lig
130,0.3107,0.5,20,60, lama govinda while ,i’m calming being hust here. they’re a hure. everything he w, lama govinda while i’m calming being hust here. they’re a hure. everything he w
130,0.3107,0.6,20,60, lama govinda while ,i’m intuit: up as something realiss with the game days: we h, lama govinda while i’m intuit: up as something realiss with the game days: we h
130,0.3107,0.7,20,60, lama govinda while ,"i’m in involver pisw sfricare, totwepher exbelas, you can’t "," lama govinda while i’m in involver pisw sfricare, totwepher exbelas, you can’t "
131,0.3123,0.3,20,60,"nt, anything. how po",tes buddhists.” what haught and you went that beyond the bei,"nt, anything. how potes buddhists.” what haught and you went that beyond the bei"
131,0.3123,0.4,20,60,"nt, anything. how po","tes when you can wonly how exwe. because him bobier dance, i","nt, anything. how potes when you can wonly how exwe. because him bobier dance, i"
131,0.3123,0.5,20,60,"nt, anything. how po",tes body. and that’s what i am is always and cave. sat cr:em,"nt, anything. how potes body. and that’s what i am is always and cave. sat cr:em"
131,0.3123,0.6,20,60,"nt, anything. how po","tes when you can wrien enough to be of consciousness, it’s j","nt, anything. how potes when you can wrien enough to be of consciousness, it’s j"
131,0.3123,0.7,20,60,"nt, anything. how po",ignant! that’s the big out! can’t helt he still im as you ca,"nt, anything. how poignant! that’s the big out! can’t helt he still im as you ca"
132,0.305,0.3,20,60,own desires. it mean,s that pretty process. youjyon—sather they’re a very whole t,own desires. it means that pretty process. youjyon—sather they’re a very whole t
132,0.305,0.4,20,60,own desires. it mean,s that propel be… and yet noble tripjeved your impuriened yo,own desires. it means that propel be… and yet noble tripjeved your impuriened yo
132,0.305,0.5,20,60,own desires. it mean,s that prodel praces now. it’s all right. do you’re light in,own desires. it means that prodel praces now. it’s all right. do you’re light in
132,0.305,0.6,20,60,own desires. it mean,s that pretty understand.” you see the causal outer achies n,own desires. it means that pretty understand.” you see the causal outer achies n
132,0.305,0.7,20,60,own desires. it mean,s that pretty process. it’s not like your thoughts. youj: or,own desires. it means that pretty process. it’s not like your thoughts. youj: or
133,0.3016,0.3,20,60,e! when you see a mo,"ment of poesses, and the place where yin and yang makeved, t","e! when you see a moment of poesses, and the place where yin and yang makeved, t"
133,0.3016,0.4,20,60,e! when you see a mo,ment of poessibaliditins and excite youa many exquetated you,e! when you see a moment of poessibaliditins and excite youa many exquetated you
133,0.3016,0.5,20,60,e! when you see a mo,ment of poetry inside to head. and: he’s visionity is on the,e! when you see a moment of poetry inside to head. and: he’s visionity is on the
133,0.3016,0.6,20,60,e! when you see a mo,ment of poesses and become at a felornks that is we are all ,e! when you see a moment of poesses and become at a felornks that is we are all 
133,0.3016,0.7,20,60,e! when you see a mo,ment of possible to have never was lite is ever mether. and ,e! when you see a moment of possible to have never was lite is ever mether. and 
134,0.3015,0.3,20,60, are. you’ve got one, the world of the astral plane. it’s all one of his to. but , are. you’ve got one the world of the astral plane. it’s all one of his to. but 
134,0.3015,0.4,20,60, are. you’ve got one, the temple the other body. i spen the spriess in one with y, are. you’ve got one the temple the other body. i spen the spriess in one with y
134,0.3015,0.5,20,60, are. you’ve got one, the formich. it’s only of me a hung place in the awafe! let, are. you’ve got one the formich. it’s only of me a hung place in the awafe! let
134,0.3015,0.6,20,60, are. you’ve got one, minute. all that mode. he are not work and only was. and th, are. you’ve got one minute. all that mode. he are not work and only was. and th
134,0.3015,0.7,20,60, are. you’ve got one, minute. do because if you know that pick inferlechs but fig, are. you’ve got one minute. do because if you know that pick inferlechs but fig
135,0.3038,0.3,20,60,"ll the same thing), ",and this extractions of them is. and then you figing is life,"ll the same thing), and this extractions of them is. and then you figing is life"
135,0.3038,0.4,20,60,"ll the same thing), ",and this extraction more like the food and the ke“wushing of,"ll the same thing), and this extraction more like the food and the ke“wushing of"
135,0.3038,0.5,20,60,"ll the same thing), ",and this extractions of them is. and then you figing is life,"ll the same thing), and this extractions of them is. and then you figing is life"
135,0.3038,0.6,20,60,"ll the same thing), ",and this kerter stayxt seeing in love ye withment food out w,"ll the same thing), and this kerter stayxt seeing in love ye withment food out w"
135,0.3038,0.7,20,60,"ll the same thing), ","and this extractions of exhiress, and he always slainy who i","ll the same thing), and this extractions of exhiress, and he always slainy who i"
136,0.3068,0.3,20,60,too fast and you’re ,only when you really was the way. and you can do back and ev,too fast and you’re only when you really was the way. and you can do back and ev
136,0.3068,0.4,20,60,too fast and you’re ,only when you really was stay: “i was need of whith desire t,too fast and you’re only when you really was stay: “i was need of whith desire t
136,0.3068,0.5,20,60,too fast and you’re ,only when you are little old man with a blanket? can you go ,too fast and you’re only when you are little old man with a blanket? can you go 
136,0.3068,0.6,20,60,too fast and you’re ,not ready is they have been wat be said: “so i’d still here ,too fast and you’re not ready is they have been wat be said: “so i’d still here 
136,0.3068,0.7,20,60,too fast and you’re ,not read of the ease way of it in the story something that y,too fast and you’re not read of the ease way of it in the story something that y
137,0.3057,0.3,20,60,"centering, centering",", calming, calmening, centering this ego you go. the first p","centering, centering, calming, calmening, centering this ego you go. the first p"
137,0.3057,0.4,20,60,"centering, centering",", calming, realling, cappaing. the beautious. and he’s that ","centering, centering, calming, realling, cappaing. the beautious. and he’s that "
137,0.3057,0.5,20,60,"centering, centering",", calming, expeninger articuters frery things pure. go it wa","centering, centering, calming, expeninger articuters frery things pure. go it wa"
137,0.3057,0.6,20,60,"centering, centering",", calming, themening, and it’s all is a position. not an ast","centering, centering, calming, themening, and it’s all is a position. not an ast"
137,0.3057,0.7,20,60,"centering, centering",", calming, calmening, and inside, and something her. halm do","centering, centering, calming, calmening, and inside, and something her. halm do"
138,0.3039,0.3,20,60,", dying, smiling, cr","ying, smiringic, wi’m going enough! it always realize you ea",", dying, smiling, crying, smiringic, wi’m going enough! it always realize you ea"
138,0.3039,0.4,20,60,", dying, smiling, cr","ying, smiping gracanagag, had up whene you feel in the game,",", dying, smiling, crying, smiping gracanagag, had up whene you feel in the game,"
138,0.3039,0.5,20,60,", dying, smiling, cr","ying, shittingg, i’d have here-ice coon coming onthing, cird",", dying, smiling, crying, shittingg, i’d have here-ice coon coming onthing, cird"
138,0.3039,0.6,20,60,", dying, smiling, cr","ying, shittingged and this like the indiasted the dear, what",", dying, smiling, crying, shittingged and this like the indiasted the dear, what"
138,0.3039,0.7,20,60,", dying, smiling, cr","ying, stitaing, dig, haid to meeg, and this writing to touck",", dying, smiling, crying, stitaing, dig, haid to meeg, and this writing to touck"
139,0.297,0.3,20,60,die. wow! dig that! ,"i’m going to lesh. watch what they creaters, the direce proc","die. wow! dig that! i’m going to lesh. watch what they creaters, the direce proc"
139,0.297,0.4,20,60,die. wow! dig that! ,i’m going to lesh. watch what they are itestires and you can,die. wow! dig that! i’m going to lesh. watch what they are itestires and you can
139,0.297,0.5,20,60,die. wow! dig that! ,i’m going to le! if i’d just do that is callife that only ta,die. wow! dig that! i’m going to le! if i’d just do that is callife that only ta
139,0.297,0.6,20,60,die. wow! dig that! ,i’m going to lesh. watch what they wrien you we—then indeary,die. wow! dig that! i’m going to lesh. watch what they wrien you we—then indeary
139,0.297,0.7,20,60,die. wow! dig that! ,i’m going to lesh. what happened to bedoned being you dot ma,die. wow! dig that! i’m going to lesh. what happened to bedoned being you dot ma
140,0.3034,0.3,20,60,"re’s no more you, no"," more then there are offering out it, you’ve got to go the w","re’s no more you, no more then there are offering out it, you’ve got to go the w"
140,0.3034,0.4,20,60,"re’s no more you, no"," more then there are offering out it, you’re not not ready f","re’s no more you, no more then there are offering out it, you’re not not ready f"
